common_voice_tt_20101163.wav	150912	48000
common_voice_tt_21345337.wav	185472	48000
common_voice_tt_20660713.wav	179712	48000
common_voice_tt_19846482.wav	369792	48000
common_voice_tt_21262151.wav	168192	48000
common_voice_tt_21373759.wav	125568	48000
common_voice_tt_17824943.wav	133632	48000
common_voice_tt_17350071.wav	277632	48000
common_voice_tt_21313885.wav	220032	48000
common_voice_tt_18959345.wav	222336	48000
common_voice_tt_18959342.wav	167040	48000
common_voice_tt_17350069.wav	381312	48000
common_voice_tt_17350070.wav	410112	48000
common_voice_tt_21289701.wav	156672	48000
common_voice_tt_21289705.wav	300672	48000
common_voice_tt_22370396.wav	81792	48000
common_voice_tt_22370392.wav	87552	48000
common_voice_tt_18523362.wav	252288	48000
common_voice_tt_18523355.wav	211968	48000
common_voice_tt_17356291.wav	225792	48000
common_voice_tt_17356295.wav	133632	48000
common_voice_tt_19450904.wav	292608	48000
common_voice_tt_19450912.wav	188928	48000
common_voice_tt_17343436.wav	271872	48000
common_voice_tt_17343437.wav	358272	48000
common_voice_tt_21320945.wav	223488	48000
common_voice_tt_21320960.wav	185472	48000
common_voice_tt_17349542.wav	292608	48000
common_voice_tt_17349543.wav	168192	48000
common_voice_tt_17350429.wav	131328	48000
common_voice_tt_17350431.wav	127872	48000
common_voice_tt_20118514.wav	122112	48000
common_voice_tt_20118538.wav	85248	48000
common_voice_tt_17350159.wav	160128	48000
common_voice_tt_17350160.wav	321408	48000
common_voice_tt_17349062.wav	277632	48000
common_voice_tt_17349063.wav	173952	48000
common_voice_tt_17349064.wav	165888	48000
common_voice_tt_21290789.wav	191232	48000
common_voice_tt_21290888.wav	114048	48000
common_voice_tt_21290915.wav	196992	48000
common_voice_tt_17350965.wav	252288	48000
common_voice_tt_17350966.wav	127872	48000
common_voice_tt_17350967.wav	127872	48000
common_voice_tt_21355046.wav	168192	48000
common_voice_tt_21355105.wav	165888	48000
common_voice_tt_21367097.wav	137088	48000
common_voice_tt_21211266.wav	138240	48000
common_voice_tt_21211267.wav	120960	48000
common_voice_tt_21211611.wav	131328	48000
common_voice_tt_17342686.wav	218880	48000
common_voice_tt_17342687.wav	138240	48000
common_voice_tt_17342688.wav	169344	48000
common_voice_tt_17705199.wav	116352	48000
common_voice_tt_17705198.wav	103680	48000
common_voice_tt_17705200.wav	135936	48000
common_voice_tt_17705196.wav	188928	48000
common_voice_tt_21264716.wav	168192	48000
common_voice_tt_21264804.wav	206208	48000
common_voice_tt_21264918.wav	154368	48000
common_voice_tt_21264919.wav	235008	48000
common_voice_tt_18918453.wav	344448	48000
common_voice_tt_18918452.wav	196992	48000
common_voice_tt_18918451.wav	369792	48000
common_voice_tt_18918450.wav	188928	48000
common_voice_tt_18918454.wav	127872	48000
common_voice_tt_17590408.wav	248832	48000
common_voice_tt_17590404.wav	286848	48000
common_voice_tt_17590421.wav	200448	48000
common_voice_tt_17590435.wav	179712	48000
common_voice_tt_17590447.wav	471168	48000
common_voice_tt_18042005.wav	154368	48000
common_voice_tt_18042007.wav	306432	48000
common_voice_tt_18042006.wav	211968	48000
common_voice_tt_18042004.wav	294912	48000
common_voice_tt_18042003.wav	162432	48000
common_voice_tt_17433312.wav	384768	48000
common_voice_tt_17433313.wav	323712	48000
common_voice_tt_17433314.wav	200448	48000
common_voice_tt_17433315.wav	185472	48000
common_voice_tt_17433316.wav	156672	48000
common_voice_tt_17589575.wav	145152	48000
common_voice_tt_17589573.wav	290304	48000
common_voice_tt_17589574.wav	286848	48000
common_voice_tt_17589577.wav	233856	48000
common_voice_tt_17589576.wav	165888	48000
common_voice_tt_17564700.wav	88704	48000
common_voice_tt_17564702.wav	223488	48000
common_voice_tt_17564704.wav	327168	48000
common_voice_tt_17564701.wav	85248	48000
common_voice_tt_17564703.wav	165888	48000
common_voice_tt_17881098.wav	122112	48000
common_voice_tt_17881097.wav	133632	48000
common_voice_tt_17881094.wav	220032	48000
common_voice_tt_17881096.wav	119808	48000
common_voice_tt_17881095.wav	196992	48000
common_voice_tt_17400153.wav	235008	48000
common_voice_tt_17400154.wav	404352	48000
common_voice_tt_17400155.wav	127872	48000
common_voice_tt_17400156.wav	225792	48000
common_voice_tt_17400157.wav	266112	48000
common_voice_tt_17703331.wav	177408	48000
common_voice_tt_17703333.wav	96768	48000
common_voice_tt_17703332.wav	243072	48000
common_voice_tt_17703335.wav	179712	48000
common_voice_tt_17703334.wav	327168	48000
common_voice_tt_18280315.wav	146304	48000
common_voice_tt_18280314.wav	261504	48000
common_voice_tt_18280317.wav	264960	48000
common_voice_tt_18280316.wav	131328	48000
common_voice_tt_18280318.wav	163584	48000
common_voice_tt_17748676.wav	323712	48000
common_voice_tt_17748677.wav	292608	48000
common_voice_tt_17748678.wav	223488	48000
common_voice_tt_17748679.wav	202752	48000
common_voice_tt_17748680.wav	237312	48000
common_voice_tt_18019276.wav	191232	48000
common_voice_tt_18019279.wav	321408	48000
common_voice_tt_18019288.wav	235008	48000
common_voice_tt_18019286.wav	188928	48000
common_voice_tt_18019287.wav	93312	48000
common_voice_tt_17616609.wav	220032	48000
common_voice_tt_17616612.wav	154368	48000
common_voice_tt_17616611.wav	125568	48000
common_voice_tt_17616613.wav	119808	48000
common_voice_tt_17616610.wav	171648	48000
common_voice_tt_17666910.wav	196992	48000
common_voice_tt_17666909.wav	214272	48000
common_voice_tt_17666911.wav	139392	48000
common_voice_tt_17666913.wav	139392	48000
common_voice_tt_17666912.wav	145152	48000
common_voice_tt_17349679.wav	309888	48000
common_voice_tt_17349680.wav	281088	48000
common_voice_tt_17349681.wav	335232	48000
common_voice_tt_17349683.wav	171648	48000
common_voice_tt_17349684.wav	191232	48000
common_voice_tt_18864587.wav	289152	48000
common_voice_tt_18864588.wav	321408	48000
common_voice_tt_18864590.wav	248832	48000
common_voice_tt_18864591.wav	248832	48000
common_voice_tt_18864589.wav	240768	48000
common_voice_tt_17349957.wav	332928	48000
common_voice_tt_17349959.wav	355968	48000
common_voice_tt_17349981.wav	223488	48000
common_voice_tt_17349982.wav	223488	48000
common_voice_tt_17349983.wav	237312	48000
common_voice_tt_17923250.wav	266112	48000
common_voice_tt_17923248.wav	110592	48000
common_voice_tt_17923247.wav	387072	48000
common_voice_tt_17923251.wav	85248	48000
common_voice_tt_17923249.wav	338688	48000
common_voice_tt_17347857.wav	171648	48000
common_voice_tt_17347858.wav	206208	48000
common_voice_tt_17347859.wav	327168	48000
common_voice_tt_17348237.wav	269568	48000
common_voice_tt_17348238.wav	263808	48000
common_voice_tt_18284715.wav	327168	48000
common_voice_tt_18284717.wav	139392	48000
common_voice_tt_18284721.wav	277632	48000
common_voice_tt_18284722.wav	142848	48000
common_voice_tt_18284719.wav	133632	48000
common_voice_tt_17889707.wav	179712	48000
common_voice_tt_17889710.wav	225792	48000
common_voice_tt_17889709.wav	179712	48000
common_voice_tt_17889706.wav	266112	48000
common_voice_tt_17889708.wav	254592	48000
common_voice_tt_17946860.wav	173952	48000
common_voice_tt_17946863.wav	211968	48000
common_voice_tt_17946859.wav	133632	48000
common_voice_tt_17946862.wav	246528	48000
common_voice_tt_17946861.wav	62208	48000
common_voice_tt_17780577.wav	142848	48000
common_voice_tt_17780580.wav	199296	48000
common_voice_tt_17780578.wav	364032	48000
common_voice_tt_17780579.wav	259200	48000
common_voice_tt_17780581.wav	239616	48000
common_voice_tt_17690085.wav	183168	48000
common_voice_tt_17690083.wav	116352	48000
